ts,event_name,user_pseudo_id,session_key,page_path,transaction_id,value,currency,item_id,item_name,price,quantity
2026-01-27 11:52:43.046423 UTC,begin_checkout,1712255722.1769514,1712255722.1769514750-1769514750,/checkout,,,,,,,
2026-01-27 11:52:40.374175 UTC,select_item,1712255722.1769514,1712255722.1769514750-1769514750,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 11:52:40.374175 UTC,view_item,1712255722.1769514,1712255722.1769514750-1769514750,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:52:40.374175 UTC,view_item,1712255722.1769514,1712255722.1769514750-1769514750,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:52:40.085222 UTC,add_to_cart,1818681727.1769516,1818681727.1769514737-1769514737,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:52:40.085222 UTC,begin_checkout,1818681727.1769516,1818681727.1769514737-1769514737,/checkout,,,,,,,
2026-01-27 11:52:37.489098 UTC,select_item,1818681727.1769516,1818681727.1769514737-1769514737,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 11:52:37.489098 UTC,view_item,1818681727.1769516,1818681727.1769514737-1769514737,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:52:37.489098 UTC,view_item,1818681727.1769516,1818681727.1769514737-1769514737,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:52:35.233033 UTC,add_to_cart,1712255722.1769514,1712255722.1769514750-1769514750,/product/13,,19.0,USD,13.0,Product 13,19.0,1.0
2026-01-27 11:52:33.919549 UTC,select_item,1712255722.1769514,1712255722.1769514750-1769514750,/,,,,13.0,Product 13,19.0,1.0
2026-01-27 11:52:33.919549 UTC,view_item,1712255722.1769514,1712255722.1769514750-1769514750,/product/13,,19.0,USD,13.0,Product 13,19.0,1.0
2026-01-27 11:52:33.919549 UTC,view_item,1712255722.1769514,1712255722.1769514750-1769514750,/product/13,,19.0,USD,13.0,Product 13,19.0,1.0
2026-01-27 11:52:27.877683 UTC,select_item,1818681727.1769516,1818681727.1769514737-1769514737,/,,,,2.0,Product 2,18.5,1.0
2026-01-27 11:52:27.877683 UTC,view_item,1818681727.1769516,1818681727.1769514737-1769514737,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:52:27.877683 UTC,view_item,1818681727.1769516,1818681727.1769514737-1769514737,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:22:51.460687 UTC,begin_checkout,1833988998.176888,1833988998.1768880128-1769512967,/checkout,,,,,,,
2026-01-27 11:22:49.841874 UTC,select_item,1833988998.176888,1833988998.1768880128-1769512967,/,,,,2.0,Product 2,18.5,1.0
2026-01-27 11:22:49.841874 UTC,view_item,1833988998.176888,1833988998.1768880128-1769512967,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:22:49.841874 UTC,view_item,1833988998.176888,1833988998.1768880128-1769512967,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:19:37.522656 UTC,select_item,1435820052.1769512,1435820052.1769512717-1769512716,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 11:19:37.522656 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:19:37.522656 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:19:32.194447 UTC,select_item,1184410943.1769512,1184410943.1769512721-1769512721,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 11:19:32.194447 UTC,view_item,1184410943.1769512,1184410943.1769512721-1769512721,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 11:19:32.194447 UTC,view_item,1184410943.1769512,1184410943.1769512721-1769512721,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 11:19:25.873300 UTC,select_item,1435820052.1769512,1435820052.1769512717-1769512716,/,,,,12.0,Product 12,29.0,1.0
2026-01-27 11:19:25.873300 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 11:19:25.873300 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 11:19:19.831683 UTC,select_item,1435820052.1769512,1435820052.1769512717-1769512716,/,,,,5.0,Product 5,34.99,1.0
2026-01-27 11:19:19.831683 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 11:19:19.831683 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 11:19:13.384230 UTC,select_item,492580335.1769513,492580335.1769512721-1769512720,/,,,,11.0,Product 11,16.0,1.0
2026-01-27 11:19:13.384230 UTC,view_item,492580335.1769513,492580335.1769512721-1769512720,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:19:13.384230 UTC,view_item,492580335.1769513,492580335.1769512721-1769512720,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:19:10.583646 UTC,add_to_cart,1998566917.1769512,1998566917.1769512687-1769512687,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:19:10.367324 UTC,begin_checkout,1149858911.1769512,1149858911.1769512734-1769512733,/checkout,,,,,,,
2026-01-27 11:19:07.010940 UTC,select_item,1149858911.1769512,1149858911.1769512734-1769512733,/,,,,2.0,Product 2,18.5,1.0
2026-01-27 11:19:07.010940 UTC,view_item,1149858911.1769512,1149858911.1769512734-1769512733,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:19:07.010940 UTC,view_item,1149858911.1769512,1149858911.1769512734-1769512733,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:19:04.356407 UTC,select_item,1998566917.1769512,1998566917.1769512687-1769512687,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 11:19:04.356407 UTC,view_item,1998566917.1769512,1998566917.1769512687-1769512687,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:19:04.356407 UTC,view_item,1998566917.1769512,1998566917.1769512687-1769512687,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:18:49.272046 UTC,select_item,1184410943.1769512,1184410943.1769512721-1769512721,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 11:18:49.272046 UTC,view_item,1184410943.1769512,1184410943.1769512721-1769512721,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:18:49.272046 UTC,view_item,1184410943.1769512,1184410943.1769512721-1769512721,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:18:47.206045 UTC,select_item,1435820052.1769512,1435820052.1769512717-1769512716,/,,,,5.0,Product 5,34.99,1.0
2026-01-27 11:18:47.206045 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 11:18:47.206045 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 11:18:45.787896 UTC,select_item,492580335.1769513,492580335.1769512721-1769512720,/,,,,12.0,Product 12,29.0,1.0
2026-01-27 11:18:45.787896 UTC,view_item,492580335.1769513,492580335.1769512721-1769512720,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 11:18:45.787896 UTC,view_item,492580335.1769513,492580335.1769512721-1769512720,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 11:18:39.029808 UTC,select_item,1435820052.1769512,1435820052.1769512717-1769512716,/,,,,11.0,Product 11,16.0,1.0
2026-01-27 11:18:39.029808 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:18:39.029808 UTC,view_item,1435820052.1769512,1435820052.1769512717-1769512716,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:16:13.164016 UTC,purchase,970678712.1769512,970678712.1769512562-1769512561,/checkout,8cf4d36d-d215-4748-97e0-4a15afcf01a2,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:16:12.404979 UTC,add_to_cart,970678712.1769512,970678712.1769512562-1769512561,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:16:12.404979 UTC,begin_checkout,970678712.1769512,970678712.1769512562-1769512561,/checkout,,,,,,,
2026-01-27 11:16:07.957099 UTC,select_item,970678712.1769512,970678712.1769512562-1769512561,/,,,,2.0,Product 2,18.5,1.0
2026-01-27 11:16:07.957099 UTC,view_item,970678712.1769512,970678712.1769512562-1769512561,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:16:07.957099 UTC,view_item,970678712.1769512,970678712.1769512562-1769512561,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:15:21.395978 UTC,add_to_cart,943198982.1769512,943198982.1769512403-1769512403,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:15:20.213006 UTC,begin_checkout,957679552.1769512,957679552.1769512415-1769512414,/checkout,,,,,,,
2026-01-27 11:15:18.349910 UTC,select_item,943198982.1769512,943198982.1769512403-1769512403,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 11:15:18.349910 UTC,view_item,943198982.1769512,943198982.1769512403-1769512403,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:15:18.349910 UTC,view_item,943198982.1769512,943198982.1769512403-1769512403,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:15:15.945232 UTC,select_item,957679552.1769512,957679552.1769512415-1769512414,/,,,,11.0,Product 11,16.0,1.0
2026-01-27 11:15:15.945232 UTC,view_item,957679552.1769512,957679552.1769512415-1769512414,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:15:15.945232 UTC,view_item,957679552.1769512,957679552.1769512415-1769512414,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:15:12.567587 UTC,select_item,875031723.1769512,875031723.1769512414-1769512413,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 11:15:12.567587 UTC,view_item,875031723.1769512,875031723.1769512414-1769512413,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:15:12.567587 UTC,view_item,875031723.1769512,875031723.1769512414-1769512413,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:14:57.524920 UTC,select_item,957679552.1769512,957679552.1769512415-1769512414,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 11:14:57.524920 UTC,view_item,957679552.1769512,957679552.1769512415-1769512414,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:14:57.524920 UTC,view_item,957679552.1769512,957679552.1769512415-1769512414,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:14:38.724017 UTC,select_item,1063681605.1769512,1063681605.1769512365-1769512364,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 11:14:38.724017 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:14:38.724017 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:14:37.697073 UTC,begin_checkout,875031723.1769512,875031723.1769512414-1769512413,/checkout,,,,,,,
2026-01-27 11:14:34.467671 UTC,select_item,875031723.1769512,875031723.1769512414-1769512413,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 11:14:34.467671 UTC,view_item,875031723.1769512,875031723.1769512414-1769512413,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 11:14:34.467671 UTC,view_item,875031723.1769512,875031723.1769512414-1769512413,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 11:14:25.571149 UTC,begin_checkout,957679552.1769512,957679552.1769512415-1769512414,/checkout,,,,,,,
2026-01-27 11:14:23.416250 UTC,select_item,957679552.1769512,957679552.1769512415-1769512414,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 11:14:23.416250 UTC,view_item,957679552.1769512,957679552.1769512415-1769512414,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:14:23.416250 UTC,view_item,957679552.1769512,957679552.1769512415-1769512414,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:14:11.336528 UTC,select_item,875031723.1769512,875031723.1769512414-1769512413,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 11:14:11.336528 UTC,view_item,875031723.1769512,875031723.1769512414-1769512413,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:14:11.336528 UTC,view_item,875031723.1769512,875031723.1769512414-1769512413,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:13:59.330604 UTC,select_item,1063681605.1769512,1063681605.1769512365-1769512364,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 11:13:59.330604 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:13:59.330604 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:13:56.035499 UTC,select_item,943198982.1769512,943198982.1769512403-1769512403,/,,,,2.0,Product 2,18.5,1.0
2026-01-27 11:13:56.035499 UTC,view_item,943198982.1769512,943198982.1769512403-1769512403,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:13:56.035499 UTC,view_item,943198982.1769512,943198982.1769512403-1769512403,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:13:53.633400 UTC,select_item,957679552.1769512,957679552.1769512415-1769512414,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 11:13:53.633400 UTC,view_item,957679552.1769512,957679552.1769512415-1769512414,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:13:53.633400 UTC,view_item,957679552.1769512,957679552.1769512415-1769512414,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:13:51.702798 UTC,select_item,1063681605.1769512,1063681605.1769512365-1769512364,/,,,,13.0,Product 13,19.0,1.0
2026-01-27 11:13:51.702798 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/13,,19.0,USD,13.0,Product 13,19.0,1.0
2026-01-27 11:13:51.702798 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/13,,19.0,USD,13.0,Product 13,19.0,1.0
2026-01-27 11:13:44.781975 UTC,select_item,875031723.1769512,875031723.1769512414-1769512413,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 11:13:44.781975 UTC,view_item,875031723.1769512,875031723.1769512414-1769512413,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:13:44.781975 UTC,view_item,875031723.1769512,875031723.1769512414-1769512413,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:13:30.168839 UTC,select_item,1063681605.1769512,1063681605.1769512365-1769512364,/,,,,7.0,Product 7,21.0,1.0
2026-01-27 11:13:30.168839 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:13:30.168839 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/7,,21.0,USD,7.0,Product 7,21.0,1.0
2026-01-27 11:13:24.066146 UTC,select_item,1063681605.1769512,1063681605.1769512365-1769512364,/,,,,5.0,Product 5,34.99,1.0
2026-01-27 11:13:24.066146 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 11:13:24.066146 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 11:13:14.334161 UTC,select_item,1063681605.1769512,1063681605.1769512365-1769512364,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 11:13:14.334161 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:13:14.334161 UTC,view_item,1063681605.1769512,1063681605.1769512365-1769512364,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:07:49.134197 UTC,select_item,1243235547.1769512,1243235547.1769511827-1769511826,/,,,,11.0,Product 11,16.0,1.0
2026-01-27 11:07:49.134197 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:07:49.134197 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:07:42.432384 UTC,select_item,1243235547.1769512,1243235547.1769511827-1769511826,/,,,,9.0,Product 9,11.5,1.0
2026-01-27 11:07:42.432384 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 11:07:42.432384 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 11:07:25.545325 UTC,select_item,1355284447.1769512,1355284447.1769511790-1769511790,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 11:07:25.545325 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 11:07:25.545325 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 11:07:22.384704 UTC,select_item,1505254910.1769512,1505254910.1769511785-1769511785,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 11:07:22.384704 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:07:22.384704 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:07:05.532183 UTC,select_item,1355284447.1769512,1355284447.1769511790-1769511790,/,,,,10.0,Product 10,22.0,1.0
2026-01-27 11:07:05.532183 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 11:07:05.532183 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 11:06:57.259488 UTC,begin_checkout,1355284447.1769512,1355284447.1769511790-1769511790,/checkout,,,,,,,
2026-01-27 11:06:56.603976 UTC,select_item,1243235547.1769512,1243235547.1769511827-1769511826,/,,,,9.0,Product 9,11.5,1.0
2026-01-27 11:06:56.603976 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 11:06:56.603976 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 11:06:53.889194 UTC,select_item,1355284447.1769512,1355284447.1769511790-1769511790,/,,,,9.0,Product 9,11.5,1.0
2026-01-27 11:06:53.889194 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 11:06:53.889194 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/9,,11.5,USD,9.0,Product 9,11.5,1.0
2026-01-27 11:06:42.075278 UTC,select_item,1505254910.1769512,1505254910.1769511785-1769511785,/,,,,2.0,Product 2,18.5,1.0
2026-01-27 11:06:42.075278 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:06:42.075278 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:06:40.646386 UTC,select_item,1355284447.1769512,1355284447.1769511790-1769511790,/,,,,1.0,Product 1,12.99,1.0
2026-01-27 11:06:40.646386 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:06:40.646386 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/1,,12.99,USD,1.0,Product 1,12.99,1.0
2026-01-27 11:06:39.076773 UTC,add_to_cart,1537032099.1769512,1537032099.1769511847-1769511847,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:36.033517 UTC,add_to_cart,1505254910.1769512,1505254910.1769511785-1769511785,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 11:06:34.696867 UTC,add_to_cart,1243235547.1769512,1243235547.1769511827-1769511826,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 11:06:34.635555 UTC,select_item,1537032099.1769512,1537032099.1769511847-1769511847,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 11:06:34.635555 UTC,view_item,1537032099.1769512,1537032099.1769511847-1769511847,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:34.635555 UTC,view_item,1537032099.1769512,1537032099.1769511847-1769511847,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:31.270640 UTC,select_item,1505254910.1769512,1505254910.1769511785-1769511785,/,,,,10.0,Product 10,22.0,1.0
2026-01-27 11:06:31.270640 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 11:06:31.270640 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/10,,22.0,USD,10.0,Product 10,22.0,1.0
2026-01-27 11:06:31.266085 UTC,select_item,1243235547.1769512,1243235547.1769511827-1769511826,/,,,,14.0,Product 14,8.99,1.0
2026-01-27 11:06:31.266085 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 11:06:31.266085 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/14,,8.99,USD,14.0,Product 14,8.99,1.0
2026-01-27 11:06:24.548302 UTC,select_item,1355284447.1769512,1355284447.1769511790-1769511790,/,,,,2.0,Product 2,18.5,1.0
2026-01-27 11:06:24.548302 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:06:24.548302 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/2,,18.5,USD,2.0,Product 2,18.5,1.0
2026-01-27 11:06:21.685976 UTC,begin_checkout,1537032099.1769512,1537032099.1769511847-1769511847,/checkout,,,,,,,
2026-01-27 11:06:17.446893 UTC,select_item,1505254910.1769512,1505254910.1769511785-1769511785,/,,,,5.0,Product 5,34.99,1.0
2026-01-27 11:06:17.446893 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 11:06:17.446893 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/5,,34.99,USD,5.0,Product 5,34.99,1.0
2026-01-27 11:06:17.292851 UTC,select_item,1243235547.1769512,1243235547.1769511827-1769511826,/,,,,15.0,Product 15,39.0,1.0
2026-01-27 11:06:17.292851 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 11:06:17.292851 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/15,,39.0,USD,15.0,Product 15,39.0,1.0
2026-01-27 11:06:16.753728 UTC,select_item,1537032099.1769512,1537032099.1769511847-1769511847,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 11:06:16.753728 UTC,view_item,1537032099.1769512,1537032099.1769511847-1769511847,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:16.753728 UTC,view_item,1537032099.1769512,1537032099.1769511847-1769511847,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:10.488693 UTC,select_item,1355284447.1769512,1355284447.1769511790-1769511790,/,,,,4.0,Product 4,9.75,1.0
2026-01-27 11:06:10.488693 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:06:10.488693 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/4,,9.75,USD,4.0,Product 4,9.75,1.0
2026-01-27 11:06:08.231055 UTC,add_to_cart,1537032099.1769512,1537032099.1769511847-1769511847,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:08.187720 UTC,select_item,1505254910.1769512,1505254910.1769511785-1769511785,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 11:06:08.187720 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:08.187720 UTC,view_item,1505254910.1769512,1505254910.1769511785-1769511785,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:04.923466 UTC,select_item,1537032099.1769512,1537032099.1769511847-1769511847,/,,,,16.0,Product 16,14.0,1.0
2026-01-27 11:06:04.923466 UTC,view_item,1537032099.1769512,1537032099.1769511847-1769511847,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:06:04.923466 UTC,view_item,1537032099.1769512,1537032099.1769511847-1769511847,/product/16,,14.0,USD,16.0,Product 16,14.0,1.0
2026-01-27 11:05:59.276048 UTC,select_item,1243235547.1769512,1243235547.1769511827-1769511826,/,,,,12.0,Product 12,29.0,1.0
2026-01-27 11:05:59.276048 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 11:05:59.276048 UTC,view_item,1243235547.1769512,1243235547.1769511827-1769511826,/product/12,,29.0,USD,12.0,Product 12,29.0,1.0
2026-01-27 11:05:45.643405 UTC,add_to_cart,1537032099.1769512,1537032099.1769511847-1769511847,/product/11,,48.0,USD,11.0,Product 11,16.0,3.0
2026-01-27 11:05:41.571308 UTC,select_item,1537032099.1769512,1537032099.1769511847-1769511847,/,,,,11.0,Product 11,16.0,1.0
2026-01-27 11:05:41.571308 UTC,view_item,1537032099.1769512,1537032099.1769511847-1769511847,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:05:41.571308 UTC,view_item,1537032099.1769512,1537032099.1769511847-1769511847,/product/11,,16.0,USD,11.0,Product 11,16.0,1.0
2026-01-27 11:05:35.923381 UTC,select_item,1355284447.1769512,1355284447.1769511790-1769511790,/,,,,13.0,Product 13,19.0,1.0
2026-01-27 11:05:35.923381 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/13,,19.0,USD,13.0,Product 13,19.0,1.0
2026-01-27 11:05:35.923381 UTC,view_item,1355284447.1769512,1355284447.1769511790-1769511790,/product/13,,19.0,USD,13.0,Product 13,19.0,1.0
2026-01-27 11:05:27.385596 UTC,select_item,1243235547.1769512,1243235547.1769511827-1769511826,/,,,,3.0,Product 3,24.0,1.0
